image_name,label,filepath,label_id
16142.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16142.jpg,1
20098.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20098.jpg,1
24791.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24791.jpg,1
12473.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12473.jpg,0
15727.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15727.jpg,1
2312.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2312.jpg,0
20574.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20574.jpg,1
14449.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14449.jpg,1
295.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\295.jpg,0
16826.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16826.jpg,1
21967.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21967.jpg,1
17456.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17456.jpg,1
12559.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12559.jpg,1
7472.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7472.jpg,0
605.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\605.jpg,0
22648.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22648.jpg,1
12102.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12102.jpg,0
22186.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22186.jpg,1
21712.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21712.jpg,1
339.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\339.jpg,0
8802.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8802.jpg,0
8985.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8985.jpg,0
6515.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6515.jpg,0
19548.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19548.jpg,1
20414.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20414.jpg,1
18471.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18471.jpg,1
4568.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4568.jpg,0
21172.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21172.jpg,1
2829.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2829.jpg,0
12503.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12503.jpg,1
9885.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9885.jpg,0
909.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\909.jpg,0
4179.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4179.jpg,0
19531.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19531.jpg,1
6227.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6227.jpg,0
12358.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12358.jpg,0
3593.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3593.jpg,0
16635.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16635.jpg,1
17177.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17177.jpg,1
1493.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1493.jpg,0
6611.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6611.jpg,0
583.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\583.jpg,0
16046.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16046.jpg,1
17430.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17430.jpg,1
8171.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8171.jpg,0
5380.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5380.jpg,0
20094.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20094.jpg,1
10920.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10920.jpg,0
12891.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12891.jpg,1
18978.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18978.jpg,1
4478.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4478.jpg,0
17238.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17238.jpg,1
22429.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22429.jpg,1
13841.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13841.jpg,1
21297.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21297.jpg,1
23184.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23184.jpg,1
14327.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14327.jpg,1
22096.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22096.jpg,1
18456.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18456.jpg,1
6857.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6857.jpg,0
12518.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12518.jpg,1
16220.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16220.jpg,1
11261.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11261.jpg,0
13173.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13173.jpg,1
22744.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22744.jpg,1
18067.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18067.jpg,1
970.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\970.jpg,0
18677.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18677.jpg,1
6189.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6189.jpg,0
17602.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17602.jpg,1
1355.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1355.jpg,0
5594.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5594.jpg,0
18229.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18229.jpg,1
19348.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19348.jpg,1
20868.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20868.jpg,1
17838.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17838.jpg,1
4859.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4859.jpg,0
13320.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13320.jpg,1
7562.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7562.jpg,0
15877.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15877.jpg,1
4282.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4282.jpg,0
6689.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6689.jpg,0
19478.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19478.jpg,1
9820.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9820.jpg,0
24957.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24957.jpg,1
24557.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24557.jpg,1
2564.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2564.jpg,0
18553.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18553.jpg,1
9706.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9706.jpg,0
16309.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16309.jpg,1
8411.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8411.jpg,0
12039.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12039.jpg,0
21983.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21983.jpg,1
10077.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10077.jpg,0
15842.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15842.jpg,1
4429.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4429.jpg,0
8521.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8521.jpg,0
10684.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10684.jpg,0
17111.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17111.jpg,1
6319.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6319.jpg,0
17381.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17381.jpg,1
2863.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2863.jpg,0
24061.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24061.jpg,1
5134.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5134.jpg,0
10799.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10799.jpg,0
18984.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18984.jpg,1
24416.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24416.jpg,1
526.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\526.jpg,0
4654.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4654.jpg,0
21527.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21527.jpg,1
10875.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10875.jpg,0
21806.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21806.jpg,1
14985.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14985.jpg,1
20909.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20909.jpg,1
675.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\675.jpg,0
18736.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18736.jpg,1
10753.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10753.jpg,0
9123.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9123.jpg,0
16078.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16078.jpg,1
2140.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2140.jpg,0
20549.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20549.jpg,1
2579.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2579.jpg,0
15993.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15993.jpg,1
19720.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19720.jpg,1
19363.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19363.jpg,1
22709.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22709.jpg,1
8132.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8132.jpg,0
11784.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11784.jpg,0
19741.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19741.jpg,1
1709.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1709.jpg,0
8612.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8612.jpg,0
1672.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1672.jpg,0
11454.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11454.jpg,0
19048.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19048.jpg,1
8317.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8317.jpg,0
6251.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6251.jpg,0
3988.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3988.jpg,0
23162.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23162.jpg,1
17486.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17486.jpg,1
18161.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18161.jpg,1
12731.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12731.jpg,1
7275.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7275.jpg,0
24784.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24784.jpg,1
23711.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23711.jpg,1
18237.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18237.jpg,1
13506.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13506.jpg,1
15450.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15450.jpg,1
4642.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4642.jpg,0
3545.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3545.jpg,0
2530.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2530.jpg,0
12228.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12228.jpg,0
1772.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1772.jpg,0
23014.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23014.jpg,1
17340.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17340.jpg,1
12940.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12940.jpg,1
22283.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22283.jpg,1
4602.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4602.jpg,0
23851.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23851.jpg,1
15507.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15507.jpg,1
9472.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9472.jpg,0
6600.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6600.jpg,0
20940.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20940.jpg,1
6522.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6522.jpg,0
2210.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2210.jpg,0
10877.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10877.jpg,0
12350.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12350.jpg,0
7211.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7211.jpg,0
14224.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14224.jpg,1
23552.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23552.jpg,1
10926.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10926.jpg,0
5349.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5349.jpg,0
20100.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20100.jpg,1
10580.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10580.jpg,0
19003.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19003.jpg,1
5307.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5307.jpg,0
23081.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23081.jpg,1
1078.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1078.jpg,0
1160.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1160.jpg,0
1887.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1887.jpg,0
16764.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16764.jpg,1
13416.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13416.jpg,1
17175.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17175.jpg,1
19203.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19203.jpg,1
7839.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7839.jpg,0
16356.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16356.jpg,1
7036.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7036.jpg,0
19382.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19382.jpg,1
23346.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23346.jpg,1
12824.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12824.jpg,1
23521.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23521.jpg,1
23354.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23354.jpg,1
13026.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13026.jpg,1
24686.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24686.jpg,1
4357.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4357.jpg,0
8765.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8765.jpg,0
20844.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20844.jpg,1
7353.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7353.jpg,0
24911.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24911.jpg,1
18293.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18293.jpg,1
13292.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13292.jpg,1
4632.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4632.jpg,0
6429.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6429.jpg,0
8021.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8021.jpg,0
2937.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2937.jpg,0
22102.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22102.jpg,1
24614.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24614.jpg,1
11790.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11790.jpg,0
17608.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17608.jpg,1
10265.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10265.jpg,0
12890.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12890.jpg,1
13467.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13467.jpg,1
17221.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17221.jpg,1
15660.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15660.jpg,1
22016.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22016.jpg,1
19506.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19506.jpg,1
18718.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18718.jpg,1
21821.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21821.jpg,1
4080.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4080.jpg,0
24312.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24312.jpg,1
22763.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22763.jpg,1
12594.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12594.jpg,1
9321.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9321.jpg,0
3300.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3300.jpg,0
10482.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10482.jpg,0
4075.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4075.jpg,0
17334.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17334.jpg,1
3201.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3201.jpg,0
18022.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18022.jpg,1
2181.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2181.jpg,0
21443.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21443.jpg,1
5807.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5807.jpg,0
20443.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20443.jpg,1
6096.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6096.jpg,0
12578.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12578.jpg,1
22084.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22084.jpg,1
9200.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9200.jpg,0
24968.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24968.jpg,1
21952.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21952.jpg,1
19243.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19243.jpg,1
3151.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3151.jpg,0
713.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\713.jpg,0
10797.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10797.jpg,0
20876.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20876.jpg,1
12766.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12766.jpg,1
17316.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17316.jpg,1
17768.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17768.jpg,1
19955.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19955.jpg,1
23531.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23531.jpg,1
7440.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7440.jpg,0
16484.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16484.jpg,1
8647.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8647.jpg,0
1131.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1131.jpg,0
10590.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10590.jpg,0
5940.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5940.jpg,0
9297.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9297.jpg,0
20752.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20752.jpg,1
15659.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15659.jpg,1
15736.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15736.jpg,1
5755.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5755.jpg,0
5806.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5806.jpg,0
3307.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3307.jpg,0
23377.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23377.jpg,1
23576.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23576.jpg,1
11920.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11920.jpg,0
7842.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7842.jpg,0
23567.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23567.jpg,1
5012.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5012.jpg,0
11988.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11988.jpg,0
20126.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20126.jpg,1
9026.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9026.jpg,0
8330.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8330.jpg,0
6236.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6236.jpg,0
12292.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12292.jpg,0
10407.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10407.jpg,0
11055.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11055.jpg,0
10838.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10838.jpg,0
1526.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1526.jpg,0
21950.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21950.jpg,1
11351.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11351.jpg,0
8450.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8450.jpg,0
3308.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3308.jpg,0
8288.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8288.jpg,0
7470.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7470.jpg,0
2067.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2067.jpg,0
5529.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5529.jpg,0
17080.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17080.jpg,1
10127.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10127.jpg,0
13963.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13963.jpg,1
15938.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15938.jpg,1
4162.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4162.jpg,0
15918.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15918.jpg,1
113.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\113.jpg,0
21587.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21587.jpg,1
15713.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15713.jpg,1
11358.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11358.jpg,0
12991.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12991.jpg,1
9501.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9501.jpg,0
19248.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19248.jpg,1
162.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\162.jpg,0
21312.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21312.jpg,1
24138.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24138.jpg,1
23741.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23741.jpg,1
1212.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1212.jpg,0
8045.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8045.jpg,0
9962.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9962.jpg,0
5927.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5927.jpg,0
23491.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23491.jpg,1
11834.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11834.jpg,0
24941.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24941.jpg,1
5068.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5068.jpg,0
1837.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1837.jpg,0
2385.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2385.jpg,0
5956.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5956.jpg,0
4896.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4896.jpg,0
12135.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12135.jpg,0
6591.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6591.jpg,0
16604.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16604.jpg,1
14795.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14795.jpg,1
24618.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24618.jpg,1
5883.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5883.jpg,0
23134.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23134.jpg,1
23418.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23418.jpg,1
4398.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4398.jpg,0
23169.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23169.jpg,1
6150.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6150.jpg,0
6377.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6377.jpg,0
24737.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24737.jpg,1
19771.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19771.jpg,1
18750.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18750.jpg,1
7763.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7763.jpg,0
20734.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20734.jpg,1
13257.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13257.jpg,1
24218.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24218.jpg,1
